,FragmentsBitId,AvgNumNonHydrogenAtoms,StdNumNonHydrogenAtoms,countStrong,p-valueStrong,countWeak,p-valueWeak,countVeryWeak,p-valueVeryWeak,countLow,p-valueLow,countCyto,p-valueCyto,countNE,p-valueNE,hStrongBH,p-valueStrongBH,hWeakBH,p-valueWeakBH,hVeryWeakBH,p-valueVeryWeakBH,hLowBH,p-valueLowBH,hCytoBH,p-valueCytoBH,hNEBH,p-valueNEBH
1028,1028,11.583333333333334,2.812422838447701,0.0,1.0,2.0,0.05552912997392289,0.0,1.0,0.0,1.0,1.0,0.1800776243631762,9.0,0.8951462248987201,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1029,1029,8.304347826086957,2.073325046533281,0.0,1.0,1.0,0.5311565357801141,0.0,1.0,1.0,0.6613266993243763,0.0,1.0,21.0,0.27706057298789466,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1030,1030,8.571428571428571,2.1946130708196026,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,14.0,0.09160102742487863,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1031,1031,10.02127659574468,1.5640830595309876,4.0,0.0317472177605045,2.0,0.44132824715820174,2.0,0.4962934994523686,3.0,0.3542831778249484,1.0,0.5337556896405391,34.0,0.9787928836153617,False,0.5282023859156254,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1032,1032,6.978947368421053,2.097512046855417,2.0,0.7006217329650244,4.0,0.3471217135282077,3.0,0.6481101631052091,4.0,0.6157754568618321,2.0,0.44753510492411724,77.0,0.6326551546870628,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1033,1033,9.0,2.516611478423583,2.0,0.0795631279594935,0.0,1.0,0.0,1.0,3.0,0.04687751855734,0.0,1.0,13.0,0.9496117618259001,False,0.7561266174526342,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1034,1034,7.53125,1.9362395093324587,2.0,0.20449116115484506,2.0,0.2773076711946575,3.0,0.10599423046354679,2.0,0.43583873903516046,0.0,1.0,23.0,0.9793351937664017,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1035,1035,9.903225806451612,2.5445050055374216,0.0,1.0,0.0,1.0,1.0,0.679111794023517,0.0,1.0,1.0,0.40168879712235894,29.0,0.1149373268957717,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1036,1036,9.894736842105264,3.5820420057207483,0.0,1.0,1.0,0.44710672658098405,0.0,1.0,0.0,1.0,1.0,0.2576637439229351,16.0,0.447194222785689,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1037,1037,8.358333333333333,1.2503055182190028,5.0,0.1493713578726395,5.0,0.26461130274909944,6.0,0.18627239666486178,8.0,0.11766556820402146,1.0,0.8318911313514463,82.0,0.9871919906224914,False,0.9956470005635987,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1038,1038,8.0,2.848001248439177,0.0,1.0,1.0,0.44710672658098405,3.0,0.02505978901767719,1.0,0.5713101293815986,0.0,1.0,13.0,0.9496117618259001,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1039,1039,10.0,2.433737233777904,0.0,1.0,1.0,0.5753475202571241,1.0,0.6144046563082851,3.0,0.11458571253760995,0.0,1.0,21.0,0.7868231418654174,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1040,1040,10.307692307692308,3.1227358661822215,1.0,0.2924175301505072,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,12.0,0.37195845834697083,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1041,1041,8.083333333333334,2.4537386440559095,1.0,0.616934910918675,3.0,0.10944025140089957,0.0,1.0,0.0,1.0,3.0,0.02068279487148427,29.0,0.8074518636791651,False,1.0,False,1.0,False,1.0,False,1.0,False,0.7366671982052136,False,0.9999999986614704
1042,1042,9.631578947368421,1.9791153344171755,2.0,0.08743850615349996,2.0,0.12434463930442385,2.0,0.14749807664144032,2.0,0.21610812030122198,0.0,1.0,11.0,0.9988496086356458,False,0.7760522669658415,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1043,1043,9.818181818181818,2.2286637585693208,1.0,0.4433229219003955,0.0,1.0,1.0,0.5534085099422402,1.0,0.6449743907183214,2.0,0.049724081171840684,17.0,0.8823902133383852,False,1.0,False,1.0,False,1.0,False,1.0,False,0.986294607650651,False,0.9999999986614704
1044,1044,9.037037037037036,2.516338926142671,3.0,0.032714739555833906,1.0,0.5891361762662023,1.0,0.6283098602360088,1.0,0.7195633932514002,1.0,0.36060486083443966,20.0,0.9503772086079909,False,0.5282023859156254,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1045,1045,7.339506172839506,1.3154522305844294,1.0,0.9872188747310362,6.0,0.4271658670139411,5.0,0.6978970476510983,9.0,0.32651645603457624,2.0,0.7495651763713301,139.0,0.34607963449978596,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1046,1046,10.0,3.488074922742725,1.0,0.2733200735155594,1.0,0.32623932761157837,0.0,1.0,1.0,0.43131128988998596,1.0,0.1800776243631762,8.0,0.9715489158838541,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1047,1047,5.044444444444444,2.3185776823595545,2.0,0.3313624011092366,1.0,0.773389216574277,0.0,1.0,0.0,1.0,0.0,1.0,42.0,0.06200044815918419,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1048,1048,8.625,2.4206145913796355,0.0,1.0,2.0,0.2773076711946575,2.0,0.3201187142196481,1.0,0.7785216792617021,1.0,0.4115441778182291,26.0,0.7731890215981921,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1049,1049,8.666666666666666,2.3570226039551585,1.0,0.3806725879586185,0.0,1.0,0.0,1.0,2.0,0.1990268206809898,1.0,0.2576637439229351,14.0,0.8611971027363013,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1050,1050,5.328125,2.968873352700482,3.0,0.2356342023219976,1.0,0.8792920931877913,3.0,0.4054736361997567,3.0,0.5688573169315924,0.0,1.0,54.0,0.5785889525265197,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1051,1051,7.842105263157895,3.528279107809341,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.21610812030122198,0.0,1.0,17.0,0.4086252043716785,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1052,1052,8.8,3.506185011281255,0.0,1.0,1.0,0.3896439388338259,0.0,1.0,1.0,0.5062319407206676,0.0,1.0,13.0,0.5745396852491581,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1053,1053,10.157894736842104,2.6210314943134176,1.0,0.3969633702786262,0.0,1.0,1.0,0.5014382622462508,3.0,0.05383577389265229,1.0,0.2698677475358752,13.0,0.9795876479568904,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1054,1054,10.333333333333334,4.459696053419883,1.0,0.3806725879586185,1.0,0.44710672658098405,0.0,1.0,0.0,1.0,0.0,1.0,16.0,0.447194222785689,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1055,1055,8.144927536231885,1.9580777494803092,7.0,0.0020792944445016484,7.0,0.006614180135383166,4.0,0.2351608453437285,3.0,0.6203650990880106,2.0,0.31302643035621647,46.0,0.999929605842999,False,0.1191159446808217,False,0.6010350407460189,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1056,1056,7.571428571428571,3.083861877846129,2.0,0.36018239893949744,1.0,0.794816688235415,2.0,0.5190975204244441,4.0,0.17698521529033606,0.0,1.0,39.0,0.7893246657917166,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1057,1057,10.4,2.8354893757515653,0.0,1.0,2.0,0.12434463930442385,1.0,0.5014382622462508,0.0,1.0,1.0,0.2698677475358752,15.0,0.8345615189024892,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1058,1058,7.0,1.9364916731037085,1.0,0.5621882292934628,2.0,0.265185096978473,1.0,0.679111794023517,0.0,1.0,0.0,1.0,27.0,0.45158135118235265,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1059,1059,9.291666666666666,3.020474116573239,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.676928161568135,3.0,0.00675545641080388,20.0,0.6797068227584301,False,1.0,False,1.0,False,1.0,False,1.0,False,0.47461742106235183,False,0.9999999986614704
1060,1060,8.476190476190476,2.87218263809528,2.0,0.10383632305828282,3.0,0.02888061151828564,0.0,1.0,2.0,0.2505962678339675,2.0,0.045682211307696494,12.0,0.9994216136658645,False,0.8405406704480759,False,0.8801207688003859,False,1.0,False,1.0,False,0.9571065857612524,False,0.9999999986614704
1061,1061,8.875,3.1598061649411346,0.0,1.0,1.0,0.40942990616284697,0.0,1.0,0.0,1.0,0.0,1.0,15.0,0.25921162955671984,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1062,1062,11.23076923076923,2.965282348830213,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.4574657057081136,0.0,1.0,12.0,0.37195845834697083,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1063,1063,5.775,3.08615861549597,1.0,0.6464567830614791,1.0,0.7236251964896281,1.0,0.7608985098586504,0.0,1.0,0.0,1.0,36.0,0.11897613557766142,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1064,1064,10.428571428571429,2.9692299558323607,1.0,0.16986749827483497,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.6975327379730927,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1065,1065,7.25,2.1360009363293826,1.0,0.34676677873490586,0.0,1.0,1.0,0.44344816713625734,3.0,0.034405831692202495,0.0,1.0,11.0,0.971364097068522,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1066,1066,6.150943396226415,0.9643890707670222,13.0,0.32013825612006125,7.0,0.9866368950259636,13.0,0.7640765607803977,16.0,0.8286053086665808,12.0,0.04410272335734545,363.0,0.2480828803973414,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9532704742569232,False,0.9999999986614704
1067,1067,9.235294117647058,2.2759461320180123,2.0,0.20449116115484506,1.0,0.6516736190634886,1.0,0.6906922159478315,2.0,0.43583873903516046,2.0,0.09617199540389788,24.0,0.9476908695521746,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1068,1068,9.807692307692308,1.776323575193152,1.0,0.47224260488976155,1.0,0.5463732620276465,1.0,0.5850211425624167,0.0,1.0,0.0,1.0,21.0,0.46729751121120755,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1069,1069,7.290322580645161,3.071130383332104,5.0,0.0011461475256052602,1.0,0.6399746832006382,2.0,0.3067359339884321,1.0,0.7678128373850883,1.0,0.40168879712235894,21.0,0.9945189489666006,False,0.07890118092233858,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1070,1070,8.161290322580646,2.3154010896679176,0.0,1.0,2.0,0.253063309341756,0.0,1.0,1.0,0.756587967491747,0.0,1.0,27.0,0.28562033313972435,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1071,1071,7.74468085106383,3.563813909142146,1.0,0.7145798273551179,2.0,0.4523321586168397,1.0,0.8219038123925657,2.0,0.6427739566658336,1.0,0.5414529542598323,40.0,0.5391531412176651,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1072,1072,9.846153846153847,1.8541493527990691,2.0,0.12980831350314917,1.0,0.5463732620276465,3.0,0.053143172494856554,1.0,0.676928161568135,2.0,0.05817499484171656,15.0,0.9979470932584431,False,0.9486081215145388,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1073,1073,10.0,2.449489742783178,1.0,0.3291280786772135,0.0,1.0,2.0,0.09928573680698508,0.0,1.0,0.0,1.0,12.0,0.8013788104430506,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1074,1074,8.181818181818182,1.113404428537808,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.012009065413717988,1.0,0.1663873600451839,7.0,0.9809967058769679,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1075,1075,6.84,2.8238980151556468,1.0,0.7294624658639736,1.0,0.801501086765908,1.0,0.8345570524592832,4.0,0.18626549525816727,0.0,1.0,42.0,0.489215856318254,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1076,1076,9.451612903225806,1.1024520961700037,1.0,0.5621882292934628,2.0,0.265185096978473,0.0,1.0,0.0,1.0,1.0,0.40168879712235894,27.0,0.45158135118235265,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1077,1077,7.101522842639594,0.9663620175537735,1.0,0.9950879916922443,6.0,0.6184820692210673,7.0,0.566880646280649,9.0,0.5553536769986691,5.0,0.22145482977188108,169.0,0.3233076112556122,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1078,1078,12.222222222222221,1.3966450099973926,1.0,0.2128980978857256,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,0.5759910694665404,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1079,1079,6.96969696969697,2.5164290293365688,1.0,0.5849630395880119,3.0,0.08959205138312873,1.0,0.7018563878689528,2.0,0.45159486643269625,0.0,1.0,26.0,0.8663637522895167,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1080,1080,7.676470588235294,2.6867932803786543,1.0,0.5959046970268802,1.0,0.673948302306116,0.0,1.0,1.0,0.7984847946810067,3.0,0.017746720739410596,28.0,0.7222427018354712,False,1.0,False,1.0,False,1.0,False,1.0,False,0.6972002185274909,False,0.9999999986614704
1081,1081,10.15,1.666583331249896,2.0,0.2826305999834318,1.0,0.7326167005885268,0.0,1.0,1.0,0.8482383418195204,0.0,1.0,36.0,0.2260390548445295,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1082,1082,6.576271186440678,2.750675663255124,1.0,0.7930642291058182,1.0,0.8575054585168711,0.0,1.0,4.0,0.2858931515262717,0.0,1.0,53.0,0.1609262615155429,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1083,1083,10.512820512820513,2.228852698676998,1.0,0.6464567830614791,1.0,0.7236251964896281,2.0,0.4113938588619539,2.0,0.5405273589418621,1.0,0.47616990003374216,32.0,0.7397910219676868,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1084,1084,7.9,2.2561028345356955,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,0.1814435761093124,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1085,1085,6.911111111111111,2.020145453753513,5.0,0.006133499749798456,4.0,0.05650644108399065,2.0,0.4846374473877863,0.0,1.0,4.0,0.006079917475654311,30.0,0.9991524638894633,False,0.22431084799262924,False,1.0,False,1.0,False,1.0,False,0.45694205468403776,False,0.9999999986614704
1086,1086,10.0,1.6903085094570331,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.28044367796760306,0.0,1.0,6.0,0.6975327379730927,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1087,1087,10.533333333333333,2.604269997949948,0.0,1.0,2.0,0.0829583909712236,1.0,0.4226626423024779,0.0,1.0,0.0,1.0,12.0,0.8013788104430506,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1088,1088,6.048387096774194,3.10788497397288,4.0,0.07900753369214877,2.0,0.601145568515499,2.0,0.6587357714432716,1.0,0.9464628817908973,3.0,0.08097514069531468,50.0,0.836164236340821,False,0.7561266174526342,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1089,1089,5.75,2.4013428260914877,1.0,0.8689124183008397,2.0,0.7107758084339137,3.0,0.5179383391462478,2.0,0.8705741957864386,1.0,0.7173514122090923,67.0,0.22605782709755395,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1090,1090,8.96774193548387,2.306846345649177,3.0,0.22169573701816292,3.0,0.32473935319780295,3.0,0.3858942010121602,0.0,1.0,1.0,0.6428853066944007,52.0,0.6214632164464761,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1091,1091,9.285714285714286,3.041660842413583,0.0,1.0,1.0,0.4991821801023212,2.0,0.173083612509921,1.0,0.627835223367226,2.0,0.045682211307696494,15.0,0.9644808177572777,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9571065857612524,False,0.9999999986614704
1092,1092,10.625,2.666341125962693,2.0,0.06454757788881765,0.0,1.0,2.0,0.11087976987041714,1.0,0.5289508774230031,1.0,0.23264611456470438,10.0,0.9928953704163354,False,0.7003625934638334,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1093,1093,9.3,3.1953090617340916,0.0,1.0,0.0,1.0,2.0,0.14749807664144032,1.0,0.591043574325074,0.0,1.0,16.0,0.6528956543181847,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1094,1094,10.476190476190476,3.3469111220582057,0.0,1.0,2.0,0.14655133874500859,2.0,0.173083612509921,0.0,1.0,2.0,0.045682211307696494,15.0,0.9644808177572777,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9571065857612524,False,0.9999999986614704
1095,1095,8.857142857142858,3.4611546970244906,0.0,1.0,0.0,1.0,1.0,0.355552926088858,1.0,0.43131128988998596,0.0,1.0,10.0,0.7122847477783049,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1096,1096,6.341463414634147,3.065223949145904,1.0,0.6648697387062895,1.0,0.7413169818840464,2.0,0.4364058326718275,3.0,0.29054212695554427,0.0,1.0,34.0,0.6912319522411624,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1097,1097,9.11111111111111,3.3975299669823675,0.0,1.0,0.0,1.0,1.0,0.4828098314282979,0.0,1.0,0.0,1.0,17.0,0.20141774449939953,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1098,1098,10.217391304347826,3.3094925624321854,2.0,0.1209879964585126,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,21.0,0.27706057298789466,False,0.9194189860743369,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1099,1099,10.695652173913043,2.6115925943793403,0.0,1.0,0.0,1.0,3.0,0.22820430192164246,2.0,0.6310386071259897,2.0,0.17379288670402288,39.0,0.5645137583492629,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1100,1100,10.125,1.79843682124227,1.0,0.34676677873490586,1.0,0.40942990616284697,1.0,0.44344816713625734,2.0,0.1654478902453728,0.0,1.0,11.0,0.971364097068522,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1101,1101,9.69047619047619,3.6153646673613076,0.0,1.0,0.0,1.0,3.0,0.19060366828348033,1.0,0.8619335158406187,0.0,1.0,38.0,0.18988314256327557,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1102,1102,8.701754385964913,2.3765293305515907,3.0,0.18768952208344772,4.0,0.1118081100902788,4.0,0.1475069960987979,1.0,0.9321371595700484,0.0,1.0,45.0,0.9000086405929479,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1103,1103,9.38888888888889,1.5683993570547894,0.0,1.0,1.0,0.40942990616284697,0.0,1.0,1.0,0.5289508774230031,0.0,1.0,14.0,0.5303954391412159,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1104,1104,9.7,2.437895267096873,1.0,0.5381711569103602,0.0,1.0,1.0,0.6546398186476885,2.0,0.3871810962816781,2.0,0.0812163571636369,23.0,0.8423644259162527,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1105,1105,9.857142857142858,1.6842608746502281,1.0,0.31101587463779706,0.0,1.0,1.0,0.40110418193557534,1.0,0.48242098686723695,0.0,1.0,11.0,0.8350953166178983,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1106,1106,9.887096774193548,2.314783057553771,6.0,0.0054504478089895765,2.0,0.601145568515499,3.0,0.3858942010121602,2.0,0.785209757267561,1.0,0.6428853066944007,48.0,0.9474951215541332,False,0.20767473698252378,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1107,1107,10.043478260869565,3.9173888915690105,1.0,0.4579745094191434,1.0,0.5311565357801141,0.0,1.0,0.0,1.0,0.0,1.0,21.0,0.27706057298789466,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1108,1108,7.533333333333333,1.3597385369580761,0.0,1.0,2.0,0.24095583631027498,4.0,0.019035864500713037,0.0,1.0,1.0,0.3814847539108645,22.0,0.9277032869297716,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1109,1109,5.923076923076923,4.016533876204485,0.0,1.0,2.0,0.6099149370554614,4.0,0.18968798668106998,0.0,1.0,3.0,0.08405237279736008,54.0,0.4631541582951728,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1110,1110,6.865853658536586,2.111306352751666,2.0,0.6389404577770417,2.0,0.7494855710452755,1.0,0.9511206856164669,4.0,0.5238642315428577,1.0,0.7443448556636363,72.0,0.24084342488680321,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1111,1111,11.807692307692308,2.0003697882993605,1.0,0.49966798812503227,2.0,0.20486827320215437,0.0,1.0,1.0,0.7060144560137469,1.0,0.349904500980766,21.0,0.7868231418654174,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1112,1112,9.529411764705882,1.6844495368560415,2.0,0.0719266844401929,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,15.0,0.48785203557103113,False,0.7192907884840336,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1113,1113,9.161290322580646,1.969063543487981,0.0,1.0,1.0,0.6278846965480981,1.0,0.6670996695096381,4.0,0.04659940680527436,0.0,1.0,24.0,0.8204548231345634,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1114,1114,9.68421052631579,2.0013845622980573,1.0,0.3969633702786262,1.0,0.46503795365117695,3.0,0.028987644009533707,0.0,1.0,0.0,1.0,14.0,0.9357767374487436,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1115,1115,8.647058823529411,2.1404006351365004,0.0,1.0,3.0,0.01622925743575702,1.0,0.46348835713900194,3.0,0.04039699707635347,0.0,1.0,10.0,0.9977024635157076,False,1.0,False,0.7256022979955542,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
1116,1116,7.705882352941177,3.577128422473123,0.0,1.0,1.0,0.42857733039057194,0.0,1.0,0.0,1.0,1.0,0.24525763815480295,15.0,0.48785203557103113,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999986614704
